"ID_SAMPLE","Dominant_num","Dominant","Subdominant_num","Subdominant","Third","Third_num"
26383,9,"CMIX",NA,NA,NA,NA
26384,9,"CMIX",13,"TEDE",NA,NA
26386,9,"CMIX",13,"TEDE",NA,NA
26387,9,"CMIX",NA,NA,NA,NA
26388,9,"CMIX",13,"TEDE",NA,NA
22788,9,"CMIX",NA,NA,"CMIX",8
22799,9,"CMIX",NA,NA,"CMIX",8
22810,9,"CMIX",NA,NA,"CMIX",8
22821,9,"CMIX",NA,NA,"CMIX",8
22809,9,"CMIX",NA,NA,"CMIX",8
22811,9,"CMIX",NA,NA,"CMIX",8
22812,9,"CMIX",NA,NA,"CMIX",8
22813,9,"CMIX",NA,NA,"CMIX",8
22832,9,"CMIX",NA,NA,"CMIX",8
22843,9,"CMIX",NA,NA,"CMIX",8
22854,9,"CMIX",NA,NA,"CMIX",8
22857,9,"CMIX",13,"TEDE",NA,NA
26273,4,"WTSFS",NA,NA,NA,NA
26275,4,"WTSFS",13,"TEDE",NA,NA
26274,4,"WTSFS",NA,NA,NA,NA
26103,9,"CMIX",NA,NA,NA,NA
26104,9,"CMIX",NA,NA,NA,NA
23248,4,"WTSFS",NA,NA,NA,NA
23249,22,"GRAM",NA,NA,"XSHB",20
23250,4,"WTSFS",NA,NA,NA,NA
23251,4,"WTSFS",13,"TEDE",NA,NA
23252,4,"WTSFS",13,"TEDE",NA,NA
23253,4,"WTSFS",13,"TEDE",NA,NA
23254,4,"WTSFS",NA,NA,NA,NA
23255,4,"WTSFS",NA,NA,NA,NA
23256,4,"WTSFS",NA,NA,NA,NA
23257,4,"WTSFS",NA,NA,NA,NA
23258,22,"GRAM",27,"DESE","XSHB",20
23259,22,"GRAM",NA,NA,"DESE",27
23260,4,"WTSFS",NA,NA,NA,NA
23261,4,"WTSFS",NA,NA,NA,NA
23262,4,"WTSFS",20,"XSHB",NA,NA
23263,4,"WTSFS",20,"XSHB",NA,NA
23264,4,"WTSFS",20,"XSHB",NA,NA
23265,4,"WTSFS",NA,NA,NA,NA
23266,4,"WTSFS",NA,NA,NA,NA
23267,4,"WTSFS",NA,NA,NA,NA
23268,NA,NA,22,"GRAM","XSHB",20
23269,4,"WTSFS",NA,NA,NA,NA
23270,4,"WTSFS",20,"XSHB",NA,NA
23271,4,"WTSFS",20,"XSHB",NA,NA
23272,4,"WTSFS",20,"XSHB",NA,NA
23273,4,"WTSFS",20,"XSHB",NA,NA
23274,4,"WTSFS",20,"XSHB",NA,NA
23275,4,"WTSFS",20,"XSHB",NA,NA
23276,4,"WTSFS",20,"XSHB",NA,NA
23277,4,"WTSFS",20,"XSHB",NA,NA
23278,4,"WTSFS",20,"XSHB",NA,NA
23279,NA,NA,22,"GRAM","XSHB",20
23280,4,"WTSFS",13,"TEDE","CMIX",9
23281,4,"WTSFS",13,"TEDE","CMIX",9
23282,4,"WTSFS",13,"TEDE","CMIX",9
23283,4,"WTSFS",13,"TEDE","CMIX",9
23284,4,"WTSFS",NA,NA,NA,NA
23285,4,"WTSFS",NA,NA,NA,NA
23286,4,"WTSFS",NA,NA,NA,NA
23287,4,"WTSFS",NA,NA,NA,NA
23288,4,"WTSFS",NA,NA,NA,NA
23289,4,"WTSFS",NA,NA,NA,NA
23290,22,"GRAM",NA,NA,"XSHB",20
23291,4,"WTSFS",NA,NA,NA,NA
23292,4,"WTSFS",NA,NA,NA,NA
23293,4,"WTSFS",NA,NA,NA,NA
23294,4,"WTSFS",NA,NA,NA,NA
23295,4,"WTSFS",NA,NA,NA,NA
23296,4,"WTSFS",NA,NA,NA,NA
23297,4,"WTSFS",NA,NA,NA,NA
23298,4,"WTSFS",NA,NA,NA,NA
23299,4,"WTSFS",NA,NA,NA,NA
23300,4,"WTSFS",NA,NA,NA,NA
23301,NA,NA,20,"XSHB","GRAM",22
23302,4,"WTSFS",NA,NA,NA,NA
23303,4,"WTSFS",NA,NA,NA,NA
23305,4,"WTSFS",NA,NA,NA,NA
23304,4,"WTSFS",NA,NA,NA,NA
23306,4,"WTSFS",NA,NA,NA,NA
23307,4,"WTSFS",NA,NA,NA,NA
23308,4,"WTSFS",NA,NA,NA,NA
23309,4,"WTSFS",NA,NA,NA,NA
23310,4,"WTSFS",NA,NA,NA,NA
23311,4,"WTSFS",NA,NA,NA,NA
23312,NA,NA,22,"GRAM","XSHB",20
23313,4,"WTSFS",NA,NA,NA,NA
23314,4,"WTSFS",NA,NA,NA,NA
23315,4,"WTSFS",NA,NA,NA,NA
23316,4,"WTSFS",NA,NA,NA,NA
23317,4,"WTSFS",NA,NA,NA,NA
23318,4,"WTSFS",NA,NA,NA,NA
23319,4,"WTSFS",NA,NA,NA,NA
23320,4,"WTSFS",NA,NA,NA,NA
23321,4,"WTSFS",NA,NA,NA,NA
23322,4,"WTSFS",NA,NA,NA,NA
23323,NA,NA,22,"GRAM","XSHB",20
23324,4,"WTSFS",NA,NA,NA,NA
23325,4,"WTSFS",NA,NA,NA,NA
23326,4,"WTSFS",NA,NA,"XSHB",20
23327,4,"WTSFS",NA,NA,"XSHB",20
23328,4,"WTSFS",NA,NA,"XSHB",20
23329,4,"WTSFS",NA,NA,NA,NA
23330,4,"WTSFS",NA,NA,NA,NA
23331,4,"WTSFS",NA,NA,NA,NA
23332,4,"WTSFS",NA,NA,NA,NA
23333,4,"WTSFS",NA,NA,NA,NA
23334,4,"WTSFS",20,"XSHB","TEDE",13
23335,4,"WTSFS",NA,NA,"TEDE",13
23336,4,"WTSFS",NA,NA,NA,NA
23337,NA,NA,4,"WTSFS","TEDE",13
23338,NA,NA,4,"WTSFS","TEDE",13
23339,13,"TEDE",4,"WTSFS","CMIX",9
23340,4,"WTSFS",20,"XSHB",NA,NA
23341,4,"WTSFS",20,"XSHB",NA,NA
23342,4,"WTSFS",NA,NA,NA,NA
23343,13,"TEDE",NA,NA,NA,NA
23344,NA,NA,4,"WTSFS","TEDE",13
23345,4,"WTSFS",20,"XSHB",NA,NA
23346,NA,NA,13,"TEDE","WTSFS",4
23347,4,"WTSFS",20,"XSHB",NA,NA
23348,4,"WTSFS",20,"XSHB",NA,NA
23349,4,"WTSFS",20,"XSHB","GRAM",22
23350,4,"WTSFS",20,"XSHB",NA,NA
23351,4,"WTSFS",20,"XSHB",NA,NA
23352,4,"WTSFS",20,"XSHB",NA,NA
23353,4,"WTSFS",20,"XSHB",NA,NA
23354,4,"WTSFS",20,"XSHB",NA,NA
23355,4,"WTSFS",20,"XSHB",NA,NA
23356,4,"WTSFS",20,"XSHB",NA,NA
23357,13,"TEDE",4,"WTSFS",NA,NA
23358,4,"WTSFS",20,"XSHB",NA,NA
23359,4,"WTSFS",20,"XSHB","GRAM",22
23360,4,"WTSFS",20,"XSHB",NA,NA
23361,4,"WTSFS",13,"TEDE",NA,NA
23362,4,"WTSFS",13,"TEDE",NA,NA
23363,4,"WTSFS",NA,NA,NA,NA
23364,4,"WTSFS",13,"TEDE",NA,NA
23365,4,"WTSFS",13,"TEDE",NA,NA
23366,4,"WTSFS",13,"TEDE",NA,NA
23367,4,"WTSFS",13,"TEDE",NA,NA
23368,4,"WTSFS",NA,NA,NA,NA
23369,4,"WTSFS",13,"TEDE",NA,NA
23370,4,"WTSFS",13,"TEDE",NA,NA
23371,4,"WTSFS",13,"TEDE",NA,NA
23372,4,"WTSFS",13,"TEDE",NA,NA
23373,4,"WTSFS",13,"TEDE",NA,NA
23374,4,"WTSFS",13,"TEDE",NA,NA
23375,4,"WTSFS",13,"TEDE",NA,NA
23376,4,"WTSFS",13,"TEDE",NA,NA
23377,4,"WTSFS",13,"TEDE",NA,NA
23378,4,"WTSFS",13,"TEDE",NA,NA
23379,4,"WTSFS",NA,NA,NA,NA
23380,13,"TEDE",4,"WTSFS",NA,NA
23381,13,"TEDE",4,"WTSFS",NA,NA
23382,4,"WTSFS",13,"TEDE",NA,NA
23383,13,"TEDE",9,"CMIX",NA,NA
23384,13,"TEDE",9,"CMIX",NA,NA
23385,13,"TEDE",9,"CMIX",NA,NA
23386,4,"WTSFS",NA,NA,NA,NA
23387,4,"WTSFS",NA,NA,NA,NA
23388,4,"WTSFS",NA,NA,NA,NA
23389,4,"WTSFS",NA,NA,NA,NA
23390,4,"WTSFS",NA,NA,NA,NA
23391,4,"WTSFS",NA,NA,NA,NA
23392,4,"WTSFS",NA,NA,NA,NA
23393,4,"WTSFS",NA,NA,NA,NA
23394,4,"WTSFS",NA,NA,NA,NA
23395,4,"WTSFS",NA,NA,NA,NA
23396,4,"WTSFS",NA,NA,NA,NA
23397,4,"WTSFS",NA,NA,NA,NA
23398,4,"WTSFS",NA,NA,NA,NA
23399,4,"WTSFS",NA,NA,NA,NA
23400,4,"WTSFS",NA,NA,NA,NA
23401,4,"WTSFS",13,"TEDE",NA,NA
23402,4,"WTSFS",NA,NA,NA,NA
23403,4,"WTSFS",NA,NA,NA,NA
23404,4,"WTSFS",NA,NA,NA,NA
23405,4,"WTSFS",NA,NA,NA,NA
23406,4,"WTSFS",NA,NA,NA,NA
23407,4,"WTSFS",NA,NA,NA,NA
23408,4,"WTSFS",NA,NA,NA,NA
23409,4,"WTSFS",NA,NA,NA,NA
23410,4,"WTSFS",NA,NA,NA,NA
23411,4,"WTSFS",NA,NA,NA,NA
23412,4,"WTSFS",NA,NA,NA,NA
23413,4,"WTSFS",NA,NA,NA,NA
23414,4,"WTSFS",NA,NA,NA,NA
23415,4,"WTSFS",NA,NA,NA,NA
23416,4,"WTSFS",NA,NA,NA,NA
23417,4,"WTSFS",NA,NA,NA,NA
23418,4,"WTSFS",NA,NA,NA,NA
23419,4,"WTSFS",NA,NA,NA,NA
23420,4,"WTSFS",NA,NA,NA,NA
23421,4,"WTSFS",NA,NA,NA,NA
23422,4,"WTSFS",NA,NA,NA,NA
23423,4,"WTSFS",NA,NA,NA,NA
23424,4,"WTSFS",NA,NA,NA,NA
23425,4,"WTSFS",NA,NA,NA,NA
23426,4,"WTSFS",NA,NA,NA,NA
23427,4,"WTSFS",NA,NA,NA,NA
23428,4,"WTSFS",NA,NA,NA,NA
23429,4,"WTSFS",NA,NA,NA,NA
23430,4,"WTSFS",13,"TEDE","CMIX",9
23431,4,"WTSFS",13,"TEDE","CMIX",9
23432,4,"WTSFS",13,"TEDE","CMIX",9
23433,4,"WTSFS",13,"TEDE","CMIX",9
23434,4,"WTSFS",13,"TEDE",NA,NA
23435,4,"WTSFS",13,"TEDE","CMIX",9
23436,4,"WTSFS",13,"TEDE","CMIX",9
23437,4,"WTSFS",13,"TEDE","CMIX",9
23438,4,"WTSFS",13,"TEDE","CMIX",9
23439,4,"WTSFS",13,"TEDE","CMIX",9
23440,4,"WTSFS",13,"TEDE","CMIX",9
23441,4,"WTSFS",13,"TEDE","CMIX",9
23442,4,"WTSFS",13,"TEDE",NA,NA
23443,4,"WTSFS",13,"TEDE",NA,NA
23444,4,"WTSFS",13,"TEDE",NA,NA
23445,4,"WTSFS",20,"XSHB","TEDE",13
23446,4,"WTSFS",13,"TEDE",NA,NA
23447,4,"WTSFS",13,"TEDE",NA,NA
23448,4,"WTSFS",13,"TEDE",NA,NA
23449,4,"WTSFS",13,"TEDE",NA,NA
23450,4,"WTSFS",13,"TEDE",NA,NA
23451,4,"WTSFS",13,"TEDE",NA,NA
23452,4,"WTSFS",NA,NA,NA,NA
23453,4,"WTSFS",NA,NA,NA,NA
23454,4,"WTSFS",NA,NA,NA,NA
23455,4,"WTSFS",NA,NA,NA,NA
23456,4,"WTSFS",NA,NA,"TEDE",13
23457,4,"WTSFS",13,"TEDE",NA,NA
23458,4,"WTSFS",13,"TEDE",NA,NA
23459,4,"WTSFS",13,"TEDE",NA,NA
23460,4,"WTSFS",13,"TEDE",NA,NA
23461,4,"WTSFS",13,"TEDE",NA,NA
23462,4,"WTSFS",13,"TEDE","CMIX",9
23475,4,"WTSFS",13,"TEDE","CMIX",9
23463,4,"WTSFS",13,"TEDE","CMIX",9
23464,4,"WTSFS",13,"TEDE","CMIX",9
23465,4,"WTSFS",13,"TEDE","CMIX",9
23466,4,"WTSFS",13,"TEDE","CMIX",9
23467,4,"WTSFS",13,"TEDE","CMIX",9
23468,4,"WTSFS",13,"TEDE",NA,NA
23469,4,"WTSFS",13,"TEDE","CMIX",9
23470,4,"WTSFS",13,"TEDE","CMIX",9
23471,4,"WTSFS",13,"TEDE","CMIX",9
23472,4,"WTSFS",NA,NA,NA,NA
23473,4,"WTSFS",NA,NA,NA,NA
23474,4,"WTSFS",NA,NA,NA,NA
23476,4,"WTSFS",13,"TEDE","CMIX",9
23477,4,"WTSFS",13,"TEDE","CMIX",9
23478,4,"WTSFS",13,"TEDE","CMIX",9
23479,4,"WTSFS",13,"TEDE",NA,NA
23480,4,"WTSFS",13,"TEDE","CMIX",9
23481,4,"WTSFS",13,"TEDE","CMIX",9
23482,4,"WTSFS",13,"TEDE","CMIX",9
23483,4,"WTSFS",13,"TEDE","CMIX",9
23484,4,"WTSFS",13,"TEDE","CMIX",9
23485,4,"WTSFS",13,"TEDE","CMIX",9
23486,4,"WTSFS",13,"TEDE",NA,NA
23487,4,"WTSFS",13,"TEDE",NA,NA
23488,4,"WTSFS",13,"TEDE",NA,NA
23489,4,"WTSFS",13,"TEDE",NA,NA
23490,4,"WTSFS",13,"TEDE",NA,NA
23491,4,"WTSFS",NA,NA,NA,NA
23492,4,"WTSFS",13,"TEDE",NA,NA
23493,4,"WTSFS",13,"TEDE",NA,NA
23494,4,"WTSFS",13,"TEDE",NA,NA
23495,4,"WTSFS",13,"TEDE",NA,NA
23496,4,"WTSFS",13,"TEDE",NA,NA
23497,4,"WTSFS",13,"TEDE",NA,NA
23498,4,"WTSFS",NA,NA,NA,NA
23499,4,"WTSFS",NA,NA,NA,NA
23500,4,"WTSFS",NA,NA,NA,NA
23501,4,"WTSFS",13,"TEDE",NA,NA
23502,4,"WTSFS",NA,NA,NA,NA
23503,4,"WTSFS",NA,NA,NA,NA
23504,4,"WTSFS",13,"TEDE","CMIX",9
23505,4,"WTSFS",NA,NA,NA,NA
23506,4,"WTSFS",NA,NA,NA,NA
23507,4,"WTSFS",NA,NA,NA,NA
23508,4,"WTSFS",NA,NA,NA,NA
23509,4,"WTSFS",NA,NA,NA,NA
23510,4,"WTSFS",NA,NA,NA,NA
23511,4,"WTSFS",NA,NA,NA,NA
23512,4,"WTSFS",13,"TEDE",NA,NA
23513,4,"WTSFS",NA,NA,NA,NA
23514,4,"WTSFS",NA,NA,NA,NA
23515,4,"WTSFS",NA,NA,NA,NA
23516,4,"WTSFS",NA,NA,NA,NA
23517,4,"WTSFS",NA,NA,NA,NA
23518,4,"WTSFS",NA,NA,NA,NA
23519,4,"WTSFS",NA,NA,NA,NA
23520,4,"WTSFS",NA,NA,NA,NA
23521,4,"WTSFS",NA,NA,NA,NA
23522,4,"WTSFS",NA,NA,NA,NA
23523,4,"WTSFS",13,"TEDE",NA,NA
23524,4,"WTSFS",NA,NA,NA,NA
23525,4,"WTSFS",NA,NA,NA,NA
23526,4,"WTSFS",NA,NA,NA,NA
23527,4,"WTSFS",NA,NA,NA,NA
23528,4,"WTSFS",NA,NA,NA,NA
23529,4,"WTSFS",NA,NA,NA,NA
23530,4,"WTSFS",NA,NA,NA,NA
23531,4,"WTSFS",NA,NA,NA,NA
23532,4,"WTSFS",NA,NA,NA,NA
23533,4,"WTSFS",NA,NA,NA,NA
23534,4,"WTSFS",13,"TEDE",NA,NA
23535,4,"WTSFS",NA,NA,NA,NA
23536,4,"WTSFS",NA,NA,NA,NA
23537,4,"WTSFS",NA,NA,NA,NA
23538,4,"WTSFS",NA,NA,NA,NA
23539,4,"WTSFS",NA,NA,NA,NA
23540,4,"WTSFS",NA,NA,NA,NA
23541,4,"WTSFS",NA,NA,NA,NA
23542,4,"WTSFS",NA,NA,NA,NA
23543,4,"WTSFS",NA,NA,NA,NA
23544,4,"WTSFS",NA,NA,NA,NA
23545,4,"WTSFS",13,"TEDE",NA,NA
23546,4,"WTSFS",NA,NA,NA,NA
23547,4,"WTSFS",NA,NA,NA,NA
23548,4,"WTSFS",NA,NA,NA,NA
23549,4,"WTSFS",NA,NA,NA,NA
23550,4,"WTSFS",NA,NA,NA,NA
23551,4,"WTSFS",NA,NA,NA,NA
23552,NA,NA,20,"XSHB","GRAM",22
23553,4,"WTSFS",13,"TEDE",NA,NA
23554,4,"WTSFS",13,"TEDE",NA,NA
23555,4,"WTSFS",13,"TEDE",NA,NA
23556,NA,NA,20,"XSHB","GRAM",22
23557,4,"WTSFS",13,"TEDE",NA,NA
23558,4,"WTSFS",13,"TEDE",NA,NA
23559,4,"WTSFS",13,"TEDE",NA,NA
23560,4,"WTSFS",13,"TEDE",NA,NA
23561,4,"WTSFS",13,"TEDE",NA,NA
23562,13,"TEDE",4,"WTSFS","CMIX",9
23563,4,"WTSFS",NA,NA,NA,NA
23564,4,"WTSFS",NA,NA,NA,NA
23565,4,"WTSFS",13,"TEDE","CMIX",9
23566,4,"WTSFS",NA,NA,NA,NA
23567,4,"WTSFS",NA,NA,NA,NA
23568,4,"WTSFS",13,"TEDE",NA,NA
23569,4,"WTSFS",NA,NA,NA,NA
23570,4,"WTSFS",NA,NA,NA,NA
23571,4,"WTSFS",NA,NA,NA,NA
23572,4,"WTSFS",NA,NA,NA,NA
23573,4,"WTSFS",13,"TEDE","CMIX",9
23574,4,"WTSFS",13,"TEDE",NA,NA
23575,4,"WTSFS",13,"TEDE",NA,NA
23576,4,"WTSFS",13,"TEDE",NA,NA
23577,4,"WTSFS",13,"TEDE","CMIX",9
23578,4,"WTSFS",13,"TEDE","CMIX",9
23579,4,"WTSFS",13,"TEDE",NA,NA
23580,4,"WTSFS",13,"TEDE","CMIX",9
23581,4,"WTSFS",13,"TEDE","CMIX",9
23582,4,"WTSFS",13,"TEDE","CMIX",9
23583,4,"WTSFS",13,"TEDE","CMIX",9
23584,4,"WTSFS",13,"TEDE","CMIX",9
23585,4,"WTSFS",13,"TEDE","CMIX",9
23586,4,"WTSFS",13,"TEDE","CMIX",9
23587,4,"WTSFS",13,"TEDE","CMIX",9
23588,4,"WTSFS",NA,NA,NA,NA
23589,4,"WTSFS",NA,NA,NA,NA
23590,4,"WTSFS",13,"TEDE",NA,NA
23591,4,"WTSFS",NA,NA,NA,NA
23592,4,"WTSFS",NA,NA,NA,NA
23593,4,"WTSFS",NA,NA,NA,NA
23594,4,"WTSFS",NA,NA,NA,NA
23595,4,"WTSFS",NA,NA,NA,NA
23596,4,"WTSFS",NA,NA,NA,NA
23597,4,"WTSFS",20,"XSHB",NA,NA
23598,4,"WTSFS",20,"XSHB",NA,NA
23599,4,"WTSFS",20,"XSHB",NA,NA
23600,4,"WTSFS",20,"XSHB",NA,NA
23601,4,"WTSFS",13,"TEDE",NA,NA
23602,4,"WTSFS",20,"XSHB",NA,NA
23603,4,"WTSFS",20,"XSHB",NA,NA
23604,4,"WTSFS",20,"XSHB",NA,NA
23605,4,"WTSFS",20,"XSHB",NA,NA
23606,4,"WTSFS",NA,NA,NA,NA
23607,4,"WTSFS",NA,NA,NA,NA
23608,4,"WTSFS",NA,NA,NA,NA
23609,4,"WTSFS",20,"XSHB",NA,NA
23610,4,"WTSFS",NA,NA,NA,NA
23611,4,"WTSFS",NA,NA,NA,NA
23612,4,"WTSFS",13,"TEDE",NA,NA
23613,4,"WTSFS",NA,NA,NA,NA
23614,4,"WTSFS",NA,NA,NA,NA
23615,4,"WTSFS",NA,NA,NA,NA
23616,4,"WTSFS",NA,NA,NA,NA
23617,4,"WTSFS",NA,NA,NA,NA
23618,4,"WTSFS",NA,NA,NA,NA
23619,4,"WTSFS",NA,NA,NA,NA
23620,4,"WTSFS",NA,NA,NA,NA
23621,4,"WTSFS",NA,NA,NA,NA
23622,4,"WTSFS",NA,NA,NA,NA
23623,4,"WTSFS",13,"TEDE",NA,NA
23624,4,"WTSFS",NA,NA,NA,NA
23625,4,"WTSFS",NA,NA,NA,NA
23626,4,"WTSFS",NA,NA,NA,NA
23627,4,"WTSFS",NA,NA,NA,NA
23628,4,"WTSFS",NA,NA,NA,NA
23629,4,"WTSFS",NA,NA,NA,NA
23630,4,"WTSFS",NA,NA,NA,NA
23631,4,"WTSFS",NA,NA,NA,NA
23632,4,"WTSFS",NA,NA,NA,NA
23633,4,"WTSFS",NA,NA,NA,NA
23634,4,"WTSFS",NA,NA,NA,NA
23635,4,"WTSFS",NA,NA,NA,NA
23636,4,"WTSFS",NA,NA,NA,NA
23637,4,"WTSFS",NA,NA,NA,NA
23638,4,"WTSFS",NA,NA,NA,NA
23639,4,"WTSFS",NA,NA,NA,NA
23640,4,"WTSFS",NA,NA,NA,NA
23641,4,"WTSFS",20,"XSHB",NA,NA
23642,4,"WTSFS",20,"XSHB",NA,NA
23643,4,"WTSFS",NA,NA,NA,NA
23644,4,"WTSFS",NA,NA,NA,NA
23645,4,"WTSFS",NA,NA,NA,NA
23646,4,"WTSFS",NA,NA,NA,NA
23647,4,"WTSFS",NA,NA,NA,NA
23648,4,"WTSFS",NA,NA,NA,NA
23649,4,"WTSFS",NA,NA,NA,NA
23650,4,"WTSFS",NA,NA,NA,NA
23651,4,"WTSFS",NA,NA,NA,NA
23652,4,"WTSFS",NA,NA,NA,NA
23653,4,"WTSFS",NA,NA,NA,NA
23654,4,"WTSFS",NA,NA,NA,NA
23655,4,"WTSFS",20,"XSHB",NA,NA
23656,4,"WTSFS",NA,NA,NA,NA
23657,4,"WTSFS",NA,NA,NA,NA
23658,4,"WTSFS",NA,NA,NA,NA
23659,4,"WTSFS",20,"XSHB",NA,NA
23660,4,"WTSFS",20,"XSHB",NA,NA
23661,4,"WTSFS",20,"XSHB",NA,NA
23662,4,"WTSFS",20,"XSHB",NA,NA
23663,4,"WTSFS",20,"XSHB",NA,NA
23664,4,"WTSFS",NA,NA,NA,NA
23665,4,"WTSFS",20,"XSHB",NA,NA
23666,4,"WTSFS",20,"XSHB",NA,NA
23667,20,"XSHB",NA,NA,"GRAM",22
23668,4,"WTSFS",NA,NA,NA,NA
23669,4,"WTSFS",20,"XSHB",NA,NA
23670,4,"WTSFS",20,"XSHB",NA,NA
23671,4,"WTSFS",20,"XSHB",NA,NA
23672,4,"WTSFS",20,"XSHB",NA,NA
23673,4,"WTSFS",20,"XSHB",NA,NA
23674,4,"WTSFS",NA,NA,NA,NA
23675,4,"WTSFS",NA,NA,NA,NA
23676,4,"WTSFS",NA,NA,NA,NA
23677,4,"WTSFS",NA,NA,NA,NA
23678,4,"WTSFS",NA,NA,NA,NA
23679,4,"WTSFS",NA,NA,NA,NA
23680,4,"WTSFS",NA,NA,NA,NA
23681,4,"WTSFS",NA,NA,NA,NA
23682,4,"WTSFS",NA,NA,NA,NA
23683,4,"WTSFS",NA,NA,NA,NA
23684,4,"WTSFS",NA,NA,NA,NA
23685,4,"WTSFS",NA,NA,NA,NA
23686,4,"WTSFS",NA,NA,NA,NA
23687,4,"WTSFS",NA,NA,NA,NA
23688,4,"WTSFS",NA,NA,NA,NA
23689,4,"WTSFS",NA,NA,NA,NA
23690,4,"WTSFS",NA,NA,NA,NA
23691,4,"WTSFS",NA,NA,NA,NA
23692,4,"WTSFS",NA,NA,NA,NA
23693,4,"WTSFS",NA,NA,NA,NA
23694,4,"WTSFS",NA,NA,NA,NA
23695,4,"WTSFS",NA,NA,NA,NA
23696,4,"WTSFS",NA,NA,NA,NA
23697,4,"WTSFS",NA,NA,NA,NA
23698,4,"WTSFS",NA,NA,NA,NA
23699,4,"WTSFS",20,"XSHB",NA,NA
23700,4,"WTSFS",NA,NA,NA,NA
23701,4,"WTSFS",NA,NA,NA,NA
23702,4,"WTSFS",NA,NA,NA,NA
23703,4,"WTSFS",NA,NA,NA,NA
23704,4,"WTSFS",NA,NA,NA,NA
23705,4,"WTSFS",NA,NA,NA,NA
23706,4,"WTSFS",NA,NA,NA,NA
23707,4,"WTSFS",NA,NA,NA,NA
23708,4,"WTSFS",NA,NA,NA,NA
23709,4,"WTSFS",NA,NA,NA,NA
23710,4,"WTSFS",NA,NA,NA,NA
23711,4,"WTSFS",NA,NA,NA,NA
23712,4,"WTSFS",NA,NA,NA,NA
23713,4,"WTSFS",NA,NA,NA,NA
23714,NA,NA,4,"WTSFS","TEDE",13
23715,NA,NA,4,"WTSFS","TEDE",13
23716,22,"GRAM",4,"WTSFS",NA,NA
23717,22,"GRAM",4,"WTSFS",NA,NA
23718,22,"GRAM",4,"WTSFS",NA,NA
23719,22,"GRAM",4,"WTSFS",NA,NA
23720,22,"GRAM",4,"WTSFS",NA,NA
23721,22,"GRAM",4,"WTSFS",NA,NA
23722,4,"WTSFS",22,"GRAM",NA,NA
23723,4,"WTSFS",22,"GRAM",NA,NA
23724,4,"WTSFS",22,"GRAM",NA,NA
23725,4,"WTSFS",NA,NA,NA,NA
23726,4,"WTSFS",NA,NA,NA,NA
23727,NA,NA,22,"GRAM","XSHB",20
23728,4,"WTSFS",NA,NA,NA,NA
23729,4,"WTSFS",NA,NA,NA,NA
23730,4,"WTSFS",NA,NA,NA,NA
23731,4,"WTSFS",NA,NA,NA,NA
23732,4,"WTSFS",NA,NA,NA,NA
23733,4,"WTSFS",NA,NA,NA,NA
23734,4,"WTSFS",NA,NA,NA,NA
23735,4,"WTSFS",NA,NA,NA,NA
23736,4,"WTSFS",NA,NA,NA,NA
23737,4,"WTSFS",NA,NA,NA,NA
23738,20,"XSHB",NA,NA,"GRAM",22
23739,4,"WTSFS",NA,NA,NA,NA
23740,4,"WTSFS",NA,NA,NA,NA
23741,4,"WTSFS",NA,NA,NA,NA
23742,4,"WTSFS",NA,NA,NA,NA
23743,4,"WTSFS",NA,NA,NA,NA
23744,4,"WTSFS",NA,NA,NA,NA
23745,4,"WTSFS",NA,NA,NA,NA
23746,4,"WTSFS",NA,NA,NA,NA
23747,4,"WTSFS",NA,NA,NA,NA
23748,4,"WTSFS",NA,NA,NA,NA
23749,NA,NA,22,"GRAM","XSHB",20
23750,4,"WTSFS",NA,NA,NA,NA
23751,4,"WTSFS",NA,NA,NA,NA
23752,4,"WTSFS",NA,NA,NA,NA
23753,4,"WTSFS",NA,NA,NA,NA
23754,4,"WTSFS",NA,NA,NA,NA
23755,4,"WTSFS",NA,NA,NA,NA
23756,4,"WTSFS",NA,NA,NA,NA
23757,4,"WTSFS",NA,NA,NA,NA
23758,4,"WTSFS",13,"TEDE",NA,NA
23759,4,"WTSFS",NA,NA,NA,NA
23760,22,"GRAM",NA,NA,"DESE",27
23761,4,"WTSFS",NA,NA,NA,NA
23762,4,"WTSFS",NA,NA,NA,NA
23763,4,"WTSFS",NA,NA,NA,NA
23764,4,"WTSFS",13,"TEDE",NA,NA
23765,4,"WTSFS",NA,NA,NA,NA
23766,4,"WTSFS",NA,NA,NA,NA
23767,4,"WTSFS",NA,NA,NA,NA
23768,4,"WTSFS",NA,NA,NA,NA
23769,4,"WTSFS",13,"TEDE",NA,NA
23770,4,"WTSFS",NA,NA,NA,NA
25557,13,"TEDE",9,"CMIX",NA,NA
23776,9,"CMIX",13,"TEDE",NA,NA
23777,9,"CMIX",NA,NA,"TEDE",13
23778,9,"CMIX",13,"TEDE",NA,NA
23779,9,"CMIX",13,"TEDE",NA,NA
23780,9,"CMIX",13,"TEDE",NA,NA
23781,9,"CMIX",NA,NA,"TEDE",13
23782,9,"CMIX",13,"TEDE",NA,NA
23783,9,"CMIX",NA,NA,"TEDE",13
23784,9,"CMIX",13,"TEDE",NA,NA
23785,9,"CMIX",13,"TEDE",NA,NA
23786,9,"CMIX",13,"TEDE",NA,NA
23787,9,"CMIX",13,"TEDE",NA,NA
23788,9,"CMIX",13,"TEDE",NA,NA
23789,9,"CMIX",13,"TEDE",NA,NA
23790,9,"CMIX",NA,NA,"TEDE",13
